fecha,abrir,max,min,cerrar,cierre_ajustado,volumen,retorno_log_diario,media_movil_7d,media_movil_30d,volatilidad_7d,volatilidad_30d,prediccion
2015-06-13,204.05,206.47,203.42,206.25,206.25,11808040,0.010478955398991296,203.30571428571426,208.48733333333334,0.12778550323605772,0.1771336661769715,204.30119999999997
2015-06-14,206.29,208.43,205.9,208.09,208.09,10840150,0.008881653209897838,204.35285714285715,208.507,0.08907408176285045,0.17903742321368335,205.4403999999999
2015-06-15,207.99,211.02,207.95,210.08,210.08,17663532,0.009517732129797864,205.42142857142858,208.63533333333334,0.0898459356665111,0.1800480205315558,205.71459999999988
2015-06-16,210.03,224.05,209.46,223.24,223.24,37024646,0.06075901536574679,208.33571428571432,209.17866666666666,0.34036637717086027,0.2506549625425885,224.67450000000005
2015-06-17,223.17,228.11,219.03,219.42,219.42,38604348,-0.017259724530888067,210.77857142857144,209.62833333333336,0.3790582298654891,0.256334599876772,216.96039999999968
2015-06-18,219.55,221.05,214.82,218.98,218.98,27244921,-0.002007299944066005,212.87999999999997,209.988,0.3879129285142161,0.2552133181755953,218.12699999999967
2015-06-19,219.02,221.87,214.7,215.42,215.42,21105504,-0.016390790522654707,214.49714285714285,210.14166666666668,0.41624657655503944,0.2582891710479103,217.10379999999986
2015-06-20,215.35,216.49,211.91,215.95,215.95,18148921,0.0024572884840859,215.88285714285715,210.27700000000002,0.41678873590759113,0.25801175338260807,218.47029999999995
2015-06-21,215.85,215.96,213.11,214.72,214.72,9330957,-0.005712045623393072,216.82999999999998,210.161,0.4225406182448828,0.243721655890563,216.07460000000003
2015-06-22,214.74,218.6,215.03,217.75,217.75,15597725,0.014012761949295256,217.9257142857143,210.19066666666666,0.42564057479699263,0.2466714235815548,219.12379999999993
2015-06-23,217.69,219.47,217.41,218.63,218.63,13521299,0.004033187556184149,217.26714285714283,210.17066666666668,0.17862324121605214,0.24487587022683044,218.05489999999995
2015-06-24,218.62,218.63,214.65,214.65,214.65,15479607,-0.018372008618226614,216.58571428571432,210.11966666666666,0.1824414796872772,0.24734423587656254,216.39380000000006
2015-06-25,214.52,217.28,214.46,216.75,216.75,14401982,0.00973582099008165,216.2671428571429,210.08333333333334,0.19840990876469813,0.2479953355093816,216.98350000000002
2015-06-26,216.57,218.33,216.74,218.18,218.18,12524407,0.0065757945089595475,216.66142857142856,210.097,0.17191616782775174,0.24876254254814506,217.9497000000001
2015-06-27,218.14,225.11,217.75,224.8,224.8,18350739,0.02989070784992531,217.9257142857143,210.36999999999998,0.24108110622336748,0.2626800391873637,223.8987999999997
2015-06-28,224.77,224.96,224.9,226.91,226.91,13794059,0.009342345073642426,219.66714285714286,210.74033333333333,0.22759591247924285,0.26326077543522697,224.2629999999998
2015-06-29,226.65,229.35,225.76,229.21,229.21,30978957,0.010085150813096529,221.30428571428573,211.30133333333333,0.22435392935718285,0.25887811767865593,225.81559999999968
2015-06-30,229.19,240.26,228.73,236.3,236.3,40001617,0.03046357028658723,223.82857142857142,212.17466666666667,0.261093147779268,0.2678694698029082,237.27109999999985
2015-07-01,236.54,238.1,229.87,234.36,234.36,24494608,-0.008243789516274308,226.6442857142857,213.1823333333333,0.21630078620858098,0.25218995145341055,234.28540000000024
2015-07-02,234.3,236.36,229.18,230.43,230.43,19444154,-0.016911265997887594,228.59857142857143,214.111,0.28044153677731926,0.25746457642686676,231.82530000000003
2015-07-03,230.48,231.83,228.34,230.68,230.68,17129050,0.001084340068511721,230.3842857142857,215.113,0.2841352971731508,0.2542609162582346,231.11830000000012
2015-07-04,230.82,235.29,228.76,234.78,234.78,14057235,0.01761743670316412,231.81,216.26633333333334,0.25208089347396456,0.2561006223422424,235.27849999999998
2015-07-05,234.71,250.23,232.81,247.33,247.33,40163817,0.0520745718691292,234.72714285714287,217.762,0.3748898841103091,0.2894695759072263,244.55330000000035
2015-07-06,246.6,250.27,242.39,243.55,243.55,44500091,-0.015401217066953563,236.7757142857143,219.11166666666668,0.41071825740380125,0.29632627655398047,241.23319999999978
2015-07-07,244.4,245.96,241.99,241.87,241.87,26219880,-0.006921868516796105,237.5714285714286,220.482,0.38802418737040023,0.294315227457284,239.64249999999996
2015-07-08,241.67,247.3,240.72,244.63,244.63,33408799,0.01134647321973695,239.03857142857143,221.88299999999998,0.38122951600174015,0.2945768799981381,244.76020000000005
2015-07-09,244.67,246.32,241.12,243.38,243.38,36432110,-0.005122857046838484,240.88857142857142,223.23433333333332,0.35710743172654597,0.29608889245588044,244.3637000000001
2015-07-10,243.32,264.61,242.86,255.26,255.26,89947137,0.0476586256458907,244.40000000000003,224.999,0.4234375799243877,0.3183023458870892,257.3973999999998
2015-07-11,255.25,267.45,254.04,262.62,262.62,36833527,0.0284254868763143,248.37714285714284,226.94400000000002,0.43170268235438564,0.32388194837484835,264.92680000000024
2015-07-12,262.65,281.69,262.08,279.36,279.36,50687455,0.06179315222037847,252.95285714285714,229.45266666666666,0.46819909611205635,0.35752223757421997,272.0837000000002
2015-07-13,279.32,279.23,253.78,265.96,265.96,56510245,-0.04915535111698335,256.1542857142857,231.443,0.5943235961215706,0.3970870937256027,263.1917999999998
2015-07-14,265.94,269.03,261.1,261.24,261.24,26106143,-0.01790639649979774,258.9214285714285,233.21466666666666,0.6128245121080386,0.40437208501550703,260.20680000000027
2015-07-15,261.76,266.23,260.56,261.37,261.37,25134053,0.000497502928307321,261.3128571428571,234.92433333333332,0.6160198350849949,0.40484174156231134,260.9256
2015-07-16,261.56,266.26,252.72,255.57,255.57,45476151,-0.022440683239905,263.0542857142857,236.002,0.6414706046699193,0.3804174162008204,256.8447999999999
2015-07-17,255.57,258.73,249.6,258.13,258.13,25483883,0.009966989264881997,263.4642857142857,237.29233333333335,0.5777900689106418,0.37502540483368796,259.26729999999986
2015-07-18,257.99,260.95,253.14,253.9,253.9,23263231,-0.016522845277107897,262.2185714285714,238.45633333333333,0.5525212494488235,0.3798507384961112,255.20670000000015
2015-07-19,253.78,254.61,251.7,252.67,252.67,14158740,-0.004856199211255346,258.4057142857143,239.698,0.3037067074816734,0.3756723843012115,253.7432999999996
2015-07-20,252.56,257.58,252.09,257.58,257.58,20968886,0.019246061965146846,257.2085714285714,241.08566666666667,0.2463006818194068,0.3777077427180683,266.9968999999999
2015-07-21,257.48,259.36,251.92,252.25,252.25,20970005,-0.020909692230805882,255.92428571428573,242.33666666666667,0.25367751296585805,0.3842707281289215,252.9957999999998
2015-07-22,252.09,255.11,251.08,253.8,253.8,17751350,0.006125896046569099,254.84285714285713,243.53833333333336,0.2609466017486617,0.3834081132834069,253.62739999999965
2015-07-23,253.91,254.01,250.79,251.3,251.3,16869640,-0.00989911073074075,254.23285714285717,244.62733333333335,0.23353320334862346,0.3858655378994523,252.5244999999998
2015-07-24,251.26,263.51,250.55,262.36,262.36,33854569,0.04307016187598833,254.83714285714285,246.21766666666664,0.35832272625723366,0.39500414965330843,268.74570000000017
2015-07-25,262.25,264.59,260.29,262.74,262.74,18804332,0.00144734361582727,256.1,247.75066666666666,0.3340273913044562,0.39517925865303444,260.35090000000037
2015-07-26,262.69,266.7,261.84,266.76,266.76,14612012,0.01518442772274345,258.11285714285714,249.37,0.3311001618304466,0.3959966706581923,264.3603000000002
2015-07-27,266.71,268.0,259.53,264.81,264.81,27590188,-0.00733679006385432,259.1457142857143,250.7036666666667,0.33075854854848175,0.391728630682245,260.26100000000037
2015-07-28,264.82,267.35,266.0,266.11,266.11,23005785,0.004897169434483693,261.1257142857143,252.01033333333334,0.28191624419366373,0.3915576297087521,261.55570000000023
2015-07-29,266.16,266.16,261.03,263.74,263.74,22470492,-0.008945987755181864,262.5457142857143,253.16133333333335,0.2992877348668677,0.3934221317023088,262.01730000000043
2015-07-30,263.3,264.64,261.13,263.02,263.02,19778590,-0.002733694465734335,264.21999999999997,254.05200000000002,0.28663561223672834,0.38621381153325096,263.32460000000026
2015-07-31,263.0,264.18,257.94,259.1,259.1,21508374,-0.015015987345754402,263.7542857142857,254.87666666666667,0.1588934447565829,0.3885059861747283,260.5250999999997
2015-09-01,205.15,205.67,201.42,201.97,201.97,18216202,-0.24909491604776735,255.07285714285715,253.928,1.4889480601383285,0.8279572823659027,214.13929999999996
2015-09-02,201.88,205.07,200.83,204.52,204.52,16733922,0.012546598691501449,246.18142857142857,253.056,1.4851012934373913,0.8292817697402938,216.2259999999999
2015-09-03,204.55,204.73,201.98,204.26,204.26,15718396,-0.0012720780618456506,237.53142857142856,252.03866666666667,1.4907876674078722,0.8268039487491908,210.38649999999984
2015-09-04,204.29,207.03,203.98,206.49,206.49,18795302,0.01085829292842966,229.0142857142857,250.67733333333337,1.4982492294995755,0.8107083160389512,214.09689999999992
2015-09-05,206.4,211.73,205.72,210.72,210.72,18534385,0.020278252916588347,221.44,249.583,1.5305199485963252,0.813708532523519,213.2895
2015-09-06,210.59,217.8,210.42,215.08,215.08,22844319,0.020479813946506577,214.59142857142857,248.69,1.5553387651510684,0.8169643969123643,217.38840000000022
2015-09-07,215.17,216.96,214.16,214.96,214.96,18992830,-0.0005580876342415363,208.28571428571428,247.701,1.5630988589169579,0.8157598791236754,214.9052999999996
2015-09-08,214.95,220.31,214.69,217.41,217.41,23988577,0.01133300748206386,210.49142857142857,246.83533333333332,0.1391596209626775,0.8170106140786563,215.17999999999992
2015-09-09,217.24,218.85,213.37,212.35,212.35,21073199,-0.023549115030019618,211.60999999999999,245.405,0.24522697042088062,0.8040302292845513,210.91609999999986
2015-09-10,212.5,215.08,210.1,211.38,211.38,18804733,-0.004578395178078886,212.62714285714287,243.697,0.24974732811215425,0.7973650711974749,211.49730000000002
2015-09-11,211.25,213.56,211.27,211.81,211.81,16958980,0.002032184824705736,213.38714285714286,241.44533333333337,0.24648906686397884,0.7707772872211786,211.10150000000016
2015-09-12,211.59,211.82,207.09,207.51,207.51,15845625,-0.02051011512530397,212.92857142857142,239.49699999999999,0.25223530362133467,0.7623073927851453,208.17649999999986
2015-09-13,207.52,208.13,202.18,203.26,203.26,16293801,-0.02069358357098263,211.24,237.56433333333334,0.21502636008156564,0.7626562067645829,208.9874
2015-09-14,203.34,205.84,200.99,203.98,203.98,18570620,0.0035360021127516053,209.67142857142858,235.65133333333335,0.22231689282538863,0.7630137948915884,211.12730000000002
2015-09-15,203.85,230.04,203.92,204.39,204.39,17019702,0.0020079836313143225,207.81142857142854,233.9453333333333,0.19445081191959496,0.762356405139257,210.7827000000001
2015-09-16,204.34,204.81,202.69,202.95,202.95,17845677,-0.007070290168779695,206.46857142857144,232.10599999999997,0.16492906814573094,0.760571347670021,204.3129000000003
2015-09-17,202.94,203.59,202.64,201.57,201.57,16608543,-0.006822927684738481,205.06714285714284,230.36166666666668,0.16439796117430344,0.7601481333695144,202.48749999999995
2015-09-18,204.83,204.57,203.39,206.01,206.01,17899195,0.021787995700526336,204.23857142857145,228.80633333333333,0.23604093061118755,0.7649197801245247,205.48529999999988
2015-09-19,205.91,206.21,204.34,204.7,204.7,11241135,-0.006379218633450925,203.83714285714285,227.04366666666667,0.20800623099166546,0.7609311382416057,204.27180000000027
2015-09-20,204.61,205.47,204.18,204.83,204.83,12796510,0.0006348741453206235,204.0614285714286,225.46300000000002,0.16142550470114564,0.7602328221472974,204.22040000000024
2015-09-21,204.83,204.78,202.5,202.99,202.99,17590775,-0.009023650067887808,203.92000000000002,223.76933333333332,0.17078102648149515,0.7592373551290053,203.20930000000018
2015-09-22,202.89,207.8,201.3,207.43,207.43,22494423,0.02163721661337751,204.3542857142857,222.307,0.21793138340739945,0.763839758512995,205.37279999999996
2015-09-23,207.71,208.47,205.65,205.89,205.89,15426106,-0.007451887769401189,204.77428571428572,220.42466666666667,0.21861740425582196,0.749306061847052,204.69519999999986
2015-09-24,205.95,210.7,205.91,209.79,209.79,22450845,0.0187649847952321,205.9485714285714,218.65966666666665,0.22865469850316006,0.7528917098977166,208.39190000000036
2015-09-25,209.64,213.09,209.26,210.18,210.18,19988917,0.0018572760535653376,206.54428571428573,216.77366666666666,0.1991632230976959,0.7503887900423488,208.60860000000014
2015-09-26,210.11,210.41,208.58,209.46,209.46,12266804,-0.0034315160924507614,207.22428571428574,214.92866666666666,0.1941401637590546,0.7505017022945042,209.67590000000015
2015-09-27,209.28,209.62,207.77,207.87,207.87,12664017,-0.007619906037600121,207.6585714285714,212.98733333333334,0.20489102420670993,0.749535386550971,208.68500000000012
2015-09-28,207.94,213.14,207.43,213.01,213.01,22012114,0.024426228656793288,209.08999999999997,211.29633333333334,0.22581487684318885,0.7554766880117332,214.11389999999977
2015-09-29,212.89,213.23,210.59,210.37,210.37,20168252,-0.012471227818255022,209.51000000000002,209.5413333333333,0.22494973150624176,0.7555124550555365,211.38169999999994
2015-09-30,210.33,211.19,210.08,211.35,211.35,17677053,0.004647641866860982,210.29,207.94966666666667,0.21507084709490332,0.7559496192475974,212.2976999999999
2015-10-01,211.3,212.94,211.35,212.29,212.29,18309920,0.004437737431111613,210.64714285714285,208.29366666666667,0.18857801718340012,0.20917020704219988,213.1549999999999
2015-10-02,212.03,213.73,210.02,211.72,211.72,17557013,-0.002688617454123616,210.86714285714285,208.53366666666665,0.19037495701415516,0.20692918765421095,213.06949999999995
2015-10-03,211.64,213.52,211.41,213.0,213.0,14706192,0.006027518719638317,211.37285714285713,208.825,0.18949531034552558,0.20726694759531974,213.1092999999999
2015-10-04,212.82,213.21,212.24,212.39,212.39,11587627,-0.002867958429269922,212.01857142857145,209.02166666666665,0.18089810297131106,0.2056334650774726,212.78659999999985
2015-10-05,212.29,214.72,210.53,214.72,214.72,20844931,0.010910646503161628,212.26285714285714,209.15500000000003,0.1227103095820998,0.19968418004516744,215.45459999999994
2015-10-06,214.71,219.21,214.89,218.39,218.39,24438715,0.01694760149336378,213.4085714285714,209.26533333333333,0.11213062572862448,0.19687521579502812,217.34239999999977
2015-10-07,218.49,218.88,215.9,216.24,216.24,20469206,-0.009893553308488501,214.10714285714286,209.308,0.14504160235499736,0.19916088931505402,215.5223
2015-10-08,216.34,216.96,214.28,214.75,214.75,16409909,-0.006914341103827456,214.45857142857145,209.21933333333334,0.15671817269240393,0.19730873141929914,215.31200000000013
2015-10-09,214.92,214.93,214.65,214.78,214.78,15279651,0.0001396875657058014,214.8957142857143,209.30033333333333,0.15433332938799255,0.18471155322333527,215.09509999999995
2015-10-10,214.62,216.01,214.03,215.67,215.67,14011359,0.004135213233819299,215.27714285714288,209.44333333333333,0.15269392872691273,0.18440545408507225,215.79589999999973
2015-10-11,215.5,217.62,214.98,217.36,217.36,14804945,0.007805503454202473,215.98714285714286,209.6283333333333,0.15247878146877844,0.1855318220133602,216.8215
2015-10-12,217.2,217.6,215.56,216.11,216.11,15318738,-0.00576742780315684,216.1857142857143,209.915,0.1503576751788685,0.1754189554250819,216.12700000000018
2015-10-13,216.02,219.85,214.69,219.19,219.19,24772468,0.014151396280324876,216.29999999999998,210.446,0.13829225822290594,0.16619112038297756,219.13379999999978
2015-10-14,219.18,221.74,218.59,219.66,219.66,23938808,0.002141962764939456,216.78857142857143,210.96866666666665,0.11751242942829447,0.1661658170005662,218.9217
2015-10-15,219.76,224.35,219.78,223.77,223.77,22194017,0.018537842274981692,218.07714285714286,211.6146666666667,0.13249516712174128,0.1725512365694165,221.69329999999988
2015-10-16,223.75,233.74,223.41,231.7,231.7,31645218,0.03482469280314889,220.49428571428572,212.573,0.21011117915089408,0.1927978051014174,228.61320000000015
2015-10-17,231.6,241.14,231.26,238.55,238.55,38078096,0.029135500523785537,223.76285714285714,213.80566666666667,0.2293082117816844,0.20250583547664405,237.97349999999977
2015-10-18,238.79,239.46,229.86,230.38,230.38,19753720,-0.03484881246375571,225.62285714285716,214.618,0.37646147011556136,0.2281097405262285,230.83900000000008
2015-10-19,230.57,233.16,229.51,232.59,232.59,22301607,0.009547127400617115,227.97714285714284,215.54766666666666,0.36339517206195016,0.22664389298585105,234.14739999999992
2015-10-20,232.71,238.81,232.25,237.37,237.37,27210888,0.02034285829388311,230.5742857142857,216.63233333333332,0.36788024591226853,0.231061001152667,237.22779999999992
2015-10-21,237.23,238.52,232.42,234.72,234.72,22599877,-0.011226790798189007,232.72571428571428,217.69,0.3900607747542344,0.2323007602659959,235.57990000000015
2015-10-22,234.92,244.33,234.56,247.31,247.31,34123285,0.05224929603169552,236.08857142857144,219.01933333333332,0.4676846666395695,0.2660282524936127,245.35400000000024
2015-10-23,246.98,250.39,246.92,250.97,250.97,26724607,0.014690799649753094,238.84142857142857,220.522,0.4456362644686068,0.2641328692903681,248.46280000000013
